id,Machine failure
136749,0.0007205988394436651
136750,0.012392632882442573
136751,0.004682182315288475
136752,0.0014055871272401408
136753,0.06080337606602588
136754,0.002652847320935798
136755,0.08850318508252912
136756,0.007065983395848545
136757,0.014142667604130533
136758,0.0024822303404354734
136759,0.006793322316347827
136760,0.0017483383074883212
136761,0.0050275848661647735
136762,0.06793419265728959
136763,0.006243478820046918
136764,0.0037675680188271245
136765,0.0243906732103557
136766,0.009485891705982262
136767,0.011029883579596726
136768,0.007565237365409213
136769,0.013378440972719834
136770,0.011229592715667078
136771,0.01175645500271391
136772,0.034917616303583913
136773,0.0020743025568890935
136774,0.0038171671141852643
136775,0.07199446672355517
136776,0.0007982292551863181
136777,0.000925986670829443
136778,0.008346658975079725
136779,0.004840944924945569
136780,0.002637698615299665
136781,0.013468000800951882
136782,0.005230342569917722
136783,0.0011324697874388662
136784,0.004249547248283131
136785,0.0023730149357593026
136786,0.0029149271980629245
136787,0.014590520568454021
136788,0.01763200915671006
136789,0.0045839276781271514
136790,0.0002724791436295161
136791,0.0028404837342715303
136792,0.04395713638013674
136793,0.0013381740733454965
136794,0.03532103953389134
136795,0.005567914383361968
136796,0.019217475687239274
136797,0.004761392957881835
136798,0.008488350652884771
136799,0.0052129891135294535
136800,0.007976199646564604
136801,0.0038457688348599436
136802,0.01867540439696596
136803,0.003899792997736997
136804,0.0010541524819176608
136805,0.012814244474032024
136806,0.0021989552633377885
136807,0.024602370989162684
136808,0.001963569671269088
136809,0.0008281117308382792
136810,0.013739678543717125
136811,0.05585051179719443
136812,0.0008471689267056904
136813,0.049104913900478664
136814,0.008421606979346866
136815,0.0011762958285870542
136816,0.002720267235926891
136817,0.0011544432034577834
136818,0.03178697162756938
136819,0.003864371747399924
136820,0.0023511103311787606
136821,0.001247586562055272
136822,0.03012058993904246
136823,0.012030840292699805
136824,0.0017283750665884846
136825,0.0010331157349095848
136826,0.2390485591009161
136827,0.0006407665925536778
136828,0.0028033126399682673
136829,0.012991119654079456
136830,0.004130645629307353
136831,0.0040453592480244405
136832,0.002532322444593883
136833,0.0023007258219012246
136834,0.00010614396393810336
136835,0.009734849581120562
136836,0.003372348496492459
136837,0.008226238884070805
136838,0.006003058854906738
136839,0.00027384947839019313
136840,0.017351053028734197
136841,0.025101427963002874
136842,0.003382936606439274
136843,0.0031369863850273295
136844,0.005923223242993398
136845,0.022759514754138552
136846,0.0019623316705317624
136847,0.0022123170943356527
136848,0.00860772486705245
136849,0.004039393931812632
136850,0.0069528376913845485
136851,0.0058097806412121785
136852,0.02652921451858928
136853,0.02595642045801084
136854,0.01159448459314922
136855,0.016355531799218507
136856,0.16995489032476158
136857,0.013447193178523515
136858,0.013838725455667979
136859,0.0010675417192294989
136860,0.004937374918355482
136861,0.002227129873443521
136862,0.020029593335564394
136863,0.0031856976093149517
136864,0.0002046216171445851
136865,0.01335192754866851
136866,0.0018615937953727116
136867,0.02095562124003159
136868,0.0036820033309363175
136869,0.011104045390160548
136870,0.014259435050969254
136871,0.0018249128980409263
136872,0.008995988491228641
136873,0.0016054761147214218
136874,0.0016942962516987513
136875,0.007202633610310962
136876,0.003162674004486246
136877,0.007826559514319986
136878,0.0002978117261594757
136879,0.024069383947287665
136880,0.003370644270452787
136881,0.0230456867561174
136882,0.0012259128277137027
136883,0.00045402724269890304
136884,0.005776101287354586
136885,0.05623928454603977
136886,0.0020310360843287024
136887,0.0026342482769395694
136888,0.04119504831180182
136889,0.01619643349954426
136890,0.0030922792311335384
136891,0.0046471760694047955
136892,0.0036159526054233664
136893,0.01286242392593671
136894,0.0007404117484760652
136895,0.00378827109848898
136896,0.0024075240967758762
136897,0.014053697873370144
136898,0.008514420446964262
136899,0.004698968879881731
136900,0.005129899928962316
136901,0.004926463106823649
136902,0.002550914719517574
136903,0.00046131310695904213
136904,0.01755374202660788
136905,0.005263659514621941
136906,0.0028344839621429717
136907,0.012500172610291153
136908,0.003142269380042698
136909,0.0025771807277028473
136910,0.04150051877495872
136911,0.007375302928734082
136912,0.08556386903312381
136913,0.03809239900042641
136914,0.0009330274022757391
136915,0.024144054873330857
136916,0.0021074147585468483
136917,0.00842065630144293
136918,0.0014580198694036102
136919,0.011204690276018869
136920,0.0006373419720844139
136921,0.02359869312514723
136922,0.004261025249968707
136923,0.0008111107776924564
136924,0.003824535847275168
136925,0.0013935129512444063
136926,0.0016942367823862845
136927,0.002449891821241755
136928,0.005734602492811661
136929,0.004080603852516508
136930,0.0061084609283731175
136931,0.04327210578176783
136932,0.017720505249839272
136933,0.0008210440491128449
136934,0.010407757216800307
136935,0.004119367011736848
136936,0.013177256144283656
136937,0.0008477785942428253
136938,0.0011282936621825883
136939,0.0018712525087416422
136940,0.0021524472180500204
136941,0.12353211709824226
136942,0.00498657766284801
136943,0.0008622904294071418
136944,0.20855637318170583
136945,0.028529814510288937
136946,0.018817940091151248
136947,0.00536299457212332
136948,0.005546103017530853
136949,0.026125054908271772
136950,0.003201390907822013
136951,0.020085502560948945
136952,0.0019287290346982227
136953,0.00856759882636204
136954,0.0017749294537655483
136955,0.007473245256332392
136956,0.002235902593976802
136957,0.004715102520756287
136958,0.01351094346608748
136959,0.0020397743666061715
136960,0.08924382061438049
136961,0.011021676498640193
136962,0.0036202878574641464
136963,0.08105182282907399
136964,0.025197760335154487
136965,0.03369159231959217
136966,0.059400532951999194
136967,0.004195244066506602
136968,0.030514667893838568
136969,0.0008387994548182886
136970,0.01144134045218143
136971,0.008677948439676232
136972,0.022130845872635693
136973,0.008446131332150816
136974,0.0004661508618615096
136975,0.049935966146769116
136976,0.008316391069501093
136977,0.0236870088571508
136978,0.003258568826129672
136979,0.0038767715873808404
136980,0.003005160329136877
136981,0.0008385473148457029
136982,0.0061239404133067435
136983,0.0001896639332744145
136984,0.0018778023542392124
136985,0.048045667332549294
136986,0.004691182598699353
136987,0.015057322130847163
136988,0.0004780974512689501
136989,0.009321154738282612
136990,0.0026412002453789427
136991,0.0032359333848318017
136992,0.0008327816424316493
136993,0.0035848234138418124
136994,0.015545735028509028
136995,0.11955294571869092
136996,0.009564250921349377
136997,0.023039704626545126
136998,0.0058105408798333905
136999,0.015222731417284158
137000,0.0017850499696506605
137001,0.00523100466632339
137002,0.018102517826045154
137003,0.0072859048717507854
137004,0.2176401579105877
137005,0.08003362147751052
137006,0.0003576340206942563
137007,0.002678196446989132
137008,0.004198694056227387
137009,0.05040477040215864
137010,0.01166917818732951
137011,0.011480957204905806
137012,0.06420502981722906
137013,0.0093281307127829
137014,0.0010348663921311667
137015,0.058820061634368245
137016,0.020307597787973027
137017,0.0032588679281381075
137018,0.012434852251802795
137019,0.0010198966198538908
137020,0.006504817781368641
137021,0.0977153376862632
137022,0.0018001208854181029
137023,0.009792147299645435
137024,0.004393598705414545
137025,0.002916649469283586
137026,0.12131472154637013
137027,0.010795319116201735
137028,0.010010357269585999
137029,0.005412456259775609
137030,0.02737653797291093
137031,0.01813071268838845
137032,0.009637363500711033
137033,0.010220931838399614
137034,0.03738924161603149
137035,0.03286933673203022
137036,0.010618550677087286
137037,0.10495547502360462
137038,0.014768977674359914
137039,0.0006288785902547539
137040,0.0029836791439089793
137041,0.03554490116890889
137042,0.004043660889937582
137043,0.009719857480572273
137044,0.0009409051315347269
137045,0.0007260564371763265
137046,0.0015531894239883325
137047,0.0020819366736162014
137048,0.039955682833881484
137049,0.02654350573965001
137050,0.0017872380008979618
137051,0.009131288470027464
137052,0.01168080345294006
137053,0.008398270099024652
137054,0.0017595099295350687
137055,0.005060545845421917
137056,0.0006862352991555081
137057,0.002572017462144253
137058,0.0035419207728825614
137059,0.029121913150150575
137060,0.0006654160521378277
137061,0.003971148320239941
137062,0.016175252174648873
137063,0.0224448152435561
137064,0.013541899018566662
137065,0.08109565858082966
137066,0.02395452315002496
137067,0.0015181408007300193
137068,0.0044078022826401966
137069,0.003068115090925098
137070,0.013207457405929601
137071,0.0029865395682076488
137072,0.001251180309347451
137073,0.0054120407092219484
137074,0.007259661898753074
137075,0.010703235810755888
137076,0.0018451402744868227
137077,0.0025412979296215855
137078,0.0024228020615866827
137079,0.012279691087011546
137080,0.01178099015299424
137081,0.006945839891476046
137082,0.0006265871871949205
137083,0.0007555571663389482
137084,0.011790038752890336
137085,0.018308457903036025
137086,0.013264709301219743
137087,0.0025280348903041236
137088,0.053242618379737316
137089,0.0037624727028834812
137090,0.0027257272961869624
137091,0.0014948340320327345
137092,0.023955438871397464
137093,0.009417599974265778
137094,0.005204811579500783
137095,0.007008467225695475
137096,0.002108024732228625
137097,0.024005171564042315
137098,0.02759751593840633
137099,0.005293001879201079
137100,0.0029831949907859496
137101,0.009718252377437385
137102,0.01104214970220891
137103,0.059761766910969114
137104,0.0005379985525590652
137105,0.0006973703954766146
137106,0.08702823451205974
137107,0.004670412597581449
137108,0.0017445422299377262
137109,0.005558283452059442
137110,0.04305489249280861
137111,0.08658350338929083
137112,0.03573652084880248
137113,0.1145142485820328
137114,0.002711076032271625
137115,0.0024709622798491917
137116,0.025365116689933558
137117,0.005123842121592313
137118,0.011662799467217327
137119,0.023969454883351938
137120,0.004537608704085962
137121,0.004452975767158708
137122,0.023512712683476936
137123,0.0009678149471321181
137124,0.06437933451201562
137125,0.0016406090820167024
137126,0.0009987148631545428
137127,0.013989667963444884
137128,0.002004818491338838
137129,0.0026584530275410552
137130,0.0025645218579807456
137131,0.006093130072534658
137132,0.0033658699098309424
137133,0.0020043927391728746
137134,0.03041159586434541
137135,0.029718845146049
137136,0.0015698760813930043
137137,0.002149267180083573
137138,0.006600926744650024
137139,0.004881123147049349
137140,0.0505616602285808
137141,0.007839678103528112
137142,0.006858813059365873
137143,0.004844741699541261
137144,0.006260595002648958
137145,0.0023130332353879673
137146,0.013246106723458254
137147,0.0014363464309146304
137148,0.026026715067042187
137149,0.0031572324118030537
137150,0.03046729850467537
137151,0.0004633814062916219
137152,0.004324646192822044
137153,0.05943341624148333
137154,0.006997964147411267
137155,0.005039910085633607
137156,0.02014959346833376
137157,0.008684600157880744
137158,0.000133326790965166
137159,0.014680226660855786
137160,0.004717564993914733
137161,0.007869218133327978
137162,0.007876314549288124
137163,0.0011248972672735348
137164,0.0068584994347394524
137165,0.007995695361369045
137166,0.010399687541712704
137167,0.020525201976382367
137168,0.0033947093545183323
137169,0.006377635512889867
137170,0.0009865084238193723
137171,0.00231858085963102
137172,0.00018876903392478538
137173,0.011008355387091814
137174,0.00032097000589378813
137175,0.01534983912355171
137176,0.005153050364473658
137177,0.047611726404740894
137178,0.006464811081681504
137179,0.0010863040856940638
137180,0.00060282761157646
137181,0.005882623930925013
137182,0.020652060795968534
137183,0.0025412151730842903
137184,0.002611343318828903
137185,0.02012286933734952
137186,0.0039153349112816625
137187,0.002291941358727583
137188,0.039512553569141774
137189,0.048030911928054844
137190,0.001617663864892269
137191,0.005808042928926951
137192,0.08069354340289563
137193,0.004516943359356093
137194,0.013680732634681336
137195,0.048131068418190835
137196,0.04386065839617501
137197,0.014313373505922804
137198,0.0134574509351015
137199,0.0012968906695210432
137200,0.005353239223710329
137201,0.01287026077937207
137202,0.0201758724230743
137203,0.001644103800159656
137204,0.000342420622247371
137205,0.004872398331834336
137206,0.0038367820688220994
137207,0.04121272306198516
137208,0.03833902200167062
137209,0.0016037145509810032
137210,0.007919381729484372
137211,0.00012852289339888216
137212,0.03503421978726862
137213,0.00672783727468656
137214,0.0035962424951717182
137215,0.03317964081700461
137216,0.015660668619039312
137217,0.015072330770470068
137218,0.04414829778096905
137219,0.0021621431193752103
137220,0.009558139898206712
137221,0.005154357022861218
137222,0.02067008501441817
137223,0.011269466017098355
137224,0.011414979868604548
137225,0.0007142477731161721
137226,0.0012044485536490865
137227,0.015446880290278544
137228,0.07104642615933054
137229,0.014741186908565183
137230,0.001651629556954267
137231,0.009118943431345797
137232,0.0023056142173405064
137233,0.02280451992030571
137234,0.0020485197314261865
137235,0.0023560322967146542
137236,0.0010179149969154783
137237,0.00236934951781865
137238,0.0033344432559933505
137239,0.004612560184149789
137240,0.0030512088640390605
137241,0.051058361663600366
137242,0.034856485572773016
137243,0.011979604411042202
137244,0.061179125169884975
137245,0.05497071539078937
137246,0.027821285859957884
137247,0.002253679603349124
137248,0.003779244830306386
137249,0.03825454199934135
137250,0.002214401219269106
137251,0.011842789603075797
137252,0.009934939225468746
137253,0.0011562237958698803
137254,0.0002611214357013441
137255,0.02857882017737562
137256,0.021575445461625268
137257,0.0007373535543096481
137258,0.0009462002210304149
137259,0.00692017790778233
137260,0.007715868885372266
137261,0.012960729576999097
137262,0.0103331462018383
137263,0.021286132661394605
137264,0.037788491353550856
137265,0.0037776577709374873
137266,0.00429473029474667
137267,0.0004742489237493631
137268,0.0009765150604628893
137269,0.0029566256897770875
137270,0.0034474374284379082
137271,0.0012942379883815493
137272,0.08163246192533388
137273,0.0011328073636865396
137274,0.0027804451297960145
137275,0.0013164196718767043
137276,0.0007917917616524247
137277,0.05366375403988686
137278,0.0016150253141472303
137279,0.022691944830282335
137280,0.00031605252603244996
137281,0.005281942562372214
137282,0.009971600646053902
137283,0.01502097069253945
137284,0.004174287883434283
137285,0.004091268513095356
137286,0.015082538079769406
137287,0.010148749824054575
137288,0.04557814774443742
137289,0.006694197170712202
137290,0.002137820738045751
137291,0.007275242995456582
137292,0.0034679795806661813
137293,0.0054243447783096635
137294,0.0038885960554682496
137295,0.0024130499215730405
137296,0.019367027376078268
137297,0.03464084090144481
137298,0.008540234934482926
137299,0.00525380732381995
137300,0.012036999720705712
137301,0.00022010454779736757
137302,0.002065145411359872
137303,0.013933763758474037
137304,0.05113711281988926
137305,0.03782163164573351
137306,0.04008648566940142
137307,0.00035583439104763776
137308,0.0030053308896642416
137309,0.01137099807238341
137310,0.008195655506892724
137311,0.04525819309577489
137312,0.032317391551066194
137313,0.003398334489866913
137314,0.0029698484927458487
137315,0.0066517710528564335
137316,0.002524639094966951
137317,0.0032035423352304916
137318,0.004284109651089767
137319,0.004898778594262333
137320,0.008548883521985306
137321,0.002458156178954343
137322,0.0021487027352111742
137323,0.027300254447598874
137324,0.03281537445656902
137325,0.02892631967160951
137326,0.0005699974217299041
137327,0.011194091440805461
137328,0.01869472214600754
137329,0.011537520838337074
137330,0.03461559644197159
137331,0.007715027915953478
137332,0.00582479748676829
137333,0.040704116831816003
137334,0.006981861562007398
137335,0.013564466477716856
137336,0.060208083993797304
137337,0.004232112764729067
137338,0.017141346561644517
137339,0.002749156672129529
137340,0.0024085630793940845
137341,0.00032865148515105204
137342,0.0022759253606664215
137343,0.01178280517315739
137344,0.014698655065892177
137345,0.002118921762746967
137346,0.019436933730965538
137347,0.05067262040285245
137348,0.005341261092325518
137349,0.0022561044981928013
137350,0.0024028102751851507
137351,0.006800480922894972
137352,0.003604369591725783
137353,0.009179096709682229
137354,0.0003702062555391636
137355,0.005546514950246576
137356,0.00024030729458989134
137357,0.0020843830004889765
137358,0.00330787904878657
137359,0.00653134157261051
137360,0.006040332058861693
137361,0.004764182002050251
137362,0.004273186676896758
137363,0.002515512234820021
137364,0.038094484877862114
137365,0.0008864290579056588
137366,0.006430415808091912
137367,0.0707455574111173
137368,9.315032835113677e-05
137369,0.004921460996293693
137370,0.00032445826859497
137371,0.03145620384108216
137372,0.002687523286089463
137373,0.014062003972977806
137374,0.00040749685852586566
137375,0.00609452440258195
137376,0.010414921534711203
137377,0.001275910016606795
137378,0.006296682224963564
137379,0.006738626828993128
137380,0.062277373426991314
137381,0.0014912706298858124
137382,0.00035999993383314136
137383,0.0014591038664218462
137384,0.02337672009241677
137385,0.05096409956540034
137386,0.0008558617711810306
137387,0.0009735856897945641
137388,0.002184870004475099
137389,0.009448942530475317
137390,0.0018555999125343691
137391,0.003132994795279604
137392,0.001561931097072889
137393,0.013122362790419652
137394,0.0032442136060943723
137395,0.0019541804676190795
137396,0.0011128251321509386
137397,0.007131426582924909
137398,0.0024123257103141073
137399,0.22839376707101897
137400,0.0008079697565658428
137401,0.01698385538807339
137402,0.006117383799338229
137403,0.06908615670896788
137404,0.0055485130307834744
137405,0.015993195750249944
137406,0.00914535837332995
137407,0.0006634616045782069
137408,0.013529298365306953
137409,0.029552514170123258
137410,0.011252770735671849
137411,0.0019329383901608031
137412,0.0018045358772780479
137413,0.0289709879876184
137414,0.0005494238992053398
137415,0.010494016014178134
137416,0.002163895885134894
137417,0.019173137242744664
137418,0.012838895426827158
137419,0.010289105798748688
137420,0.007953168979012954
137421,0.0022814798752127264
137422,0.013247912265524521
137423,0.0562251820034644
137424,0.02197496409507122
137425,0.005962123984915444
137426,0.013025811303794625
137427,0.009609748408867243
137428,0.002157762700264945
137429,0.0012259341320333492
137430,0.006766672569529925
137431,0.02177638632010857
137432,0.0022929803682816773
137433,0.025917438392940927
137434,0.01684028489371794
137435,0.005143854856043718
137436,0.00158166576970078
137437,0.11375767156205961
137438,0.001172701174822523
137439,0.000440218757923211
137440,0.005410836740901911
137441,0.016786294036296282
137442,0.00891616707952284
137443,0.024615127894577166
137444,0.013887455351534048
137445,0.006486234411440295
137446,0.007307433062617113
137447,0.015377299018102038
137448,0.0011076061270519201
137449,0.010643508077346315
137450,0.002128564761484973
137451,0.006603416281576504
137452,0.004242651028732771
137453,0.002416449785508213
137454,0.022537760258816514
137455,0.01197877212789024
137456,0.004544098143095951
137457,0.004018387379031805
137458,0.0068123943076700885
137459,0.0007799095265081946
137460,0.019732590870865693
137461,0.013551229621186784
137462,0.004364715326095612
137463,0.017777142725545366
137464,0.0026859758291280676
137465,0.006438711025287826
137466,0.0013437592734184703
137467,0.042449548234632525
137468,0.00660157571122836
137469,0.0023122636539895445
137470,0.001988782546926721
137471,0.010979740648640691
137472,0.000691577110202947
137473,0.01256719476115921
137474,0.0021131787899279246
137475,0.0020229857420891763
137476,0.014352755242835807
137477,0.008799753603616355
137478,0.04136896679119727
137479,0.0102520469353651
137480,0.026261276782877485
137481,0.001972576293413689
137482,0.0019589725657978693
137483,0.0004342118192605549
137484,0.0035671798809694764
137485,0.000331071135223707
137486,0.10538164063259857
137487,0.03661076153300038
137488,0.0025669823988446216
137489,0.02197977230524621
137490,0.02983012144497257
137491,0.005218764017087539
137492,0.0036831233294992985
137493,0.021877941682469666
137494,0.01667050604757771
137495,0.0065246946636672905
137496,0.00041447981395386355
137497,0.006042718125363996
137498,0.005804583549244466
137499,0.008116018740616446
137500,0.003772681005477816
137501,0.0027381242281498378
137502,0.00036772890965457774
137503,0.03105920302786126
137504,0.007409934560433552
137505,0.0017569252317426265
137506,0.0067785734361249985
137507,0.035272980955343446
137508,0.0012273594521954006
137509,0.012307036582277081
137510,0.011173383955497721
137511,0.0017006905382544997
137512,0.001771584096771533
137513,0.013001029463657238
137514,0.005049825847279755
137515,0.005154481512606845
137516,0.0022710906934539257
137517,0.0019247321402068665
137518,0.0018157754597072913
137519,0.017802418296523542
137520,0.0027201236739821904
137521,0.0026873998808491033
137522,0.002367462364072616
137523,0.011482928135731783
137524,0.008637500984818323
137525,0.0018076182349963227
137526,0.014850935603230827
137527,0.00960312915416566
137528,0.028433661538197326
137529,0.00013148964504411484
137530,0.0034536332609714977
137531,0.0343225228364324
137532,0.010643206463192794
137533,0.014898120221931052
137534,0.001552920156963964
137535,0.003591872368894426
137536,0.022048489995384134
137537,0.04912079490989931
137538,0.0076994012256191005
137539,0.0023115696208956984
137540,0.07932859806440659
137541,0.0047767798316316334
137542,0.007027969531801053
137543,0.017531123173652425
137544,0.0046371954413433145
137545,0.0011714393708912175
137546,0.004813127394867389
137547,0.002594100882405568
137548,0.010354645881635018
137549,0.00460527028578644
137550,0.013861929386173104
137551,0.0071832603445576146
137552,0.00352465460166304
137553,0.0032977919761767935
137554,0.024241837872937277
137555,0.012045224237512754
137556,0.026345763546126753
137557,0.005544227791948561
137558,0.004866144471810708
137559,0.00025161314872836543
137560,0.000718205013259539
137561,0.0008102233441262823
137562,0.030799327175214865
137563,0.0015336684908981324
137564,0.018513738791082188
